name,Latitude,Longitude
日吉駅内郵便局,35.55409,139.64712
横浜中央郵便局,35.46457,139.62268
春日台簡易郵便局,35.52396,139.33282
東神奈川駅前郵便局,35.47606,139.63459
横浜あざみ野郵便局,35.56819,139.54939
横浜しらとり台郵便局,35.53552,139.51711
横浜すみれが丘郵便局,35.56560,139.58105
横浜ガーデン山郵便局,35.48112,139.61334
横浜センター北駅前郵便局,35.55323,139.57784
横浜ビジネスパーク内郵便局,35.45403,139.59687
横浜ポートサイド内郵便局,35.46846,139.62962
横浜ランドマークタワー郵便局,35.45561,139.63126
横浜万騎が原郵便局,35.45810,139.53320
横浜三ッ境郵便局,35.46738,139.50278
横浜三ッ沢郵便局,35.47636,139.60896
横浜上星川郵便局,35.47030,139.57734
横浜上末吉郵便局,35.53048,139.66712
横浜上白根郵便局,35.49853,139.53092
横浜上菅田郵便局,35.48768,139.56743
横浜下田郵便局,35.55817,139.62750
横浜中央市場内郵便局,35.46724,139.63623
横浜中央郵便局,35.46457,139.62268
横浜中尾郵便局,35.46773,139.51600
横浜中山郵便局,35.51611,139.53560
横浜中郵便局,35.44028,139.62882
横浜久保町郵便局,35.44957,139.61084
横浜二俣川郵便局,35.46271,139.53110
横浜今井郵便局,35.44447,139.56459
横浜今宿南郵便局,35.47589,139.52047
横浜今宿郵便局,35.48228,139.53232
横浜仲通郵便局,35.50168,139.68736
横浜佃野郵便局,35.51454,139.67292
横浜住吉町郵便局,35.44527,139.63904
横浜保土ヶ谷三郵便局,35.44627,139.58074
横浜元宮郵便局,35.52231,139.68281
横浜入江郵便局,35.48793,139.64987
横浜六角橋北郵便局,35.49424,139.61765
横浜六角橋郵便局,35.48808,139.62668
横浜勝田郵便局,35.54209,139.59112
横浜北寺尾三郵便局,35.51737,139.66176
横浜北寺尾郵便局,35.51240,139.64287
横浜北山田郵便局,35.55963,139.59137
横浜北幸郵便局,35.46576,139.61518
横浜千丸台郵便局,35.49126,139.55260
横浜南太田郵便局,35.43866,139.61569
横浜南希望が丘郵便局,35.45462,139.51474
横浜南日吉郵便局,35.54803,139.63567
横浜南瀬谷一郵便局,35.45116,139.48646
横浜南綱島郵便局,35.54039,139.64190
横浜卸本町簡易郵便局,35.49864,139.48675
横浜反町郵便局,35.47618,139.62276
横浜吉野町郵便局,35.43617,139.62074
横浜和田郵便局,35.46562,139.58707
横浜大倉山郵便局,35.52091,139.63124
横浜大口郵便局,35.49375,139.64548
横浜大場郵便局,35.56903,139.53476
横浜大東郵便局,35.50265,139.69717
横浜大棚郵便局,35.54964,139.59324
横浜太尾南郵便局,35.51909,139.62343
横浜太田町郵便局,35.44660,139.63962
横浜奈良郵便局,35.56247,139.47585
横浜小机町郵便局,35.50836,139.59528
横浜小野郵便局,35.49672,139.68222
横浜小高郵便局,35.46093,139.54972
横浜山内郵便局,35.56041,139.56017
横浜岩井郵便局,35.44375,139.60069
横浜岩間郵便局,35.45262,139.60233
横浜岸谷郵便局,35.49698,139.66642
横浜川和町郵便局,35.52464,139.55127
横浜左近山郵便局,35.45516,139.55567
横浜市ヶ尾郵便局,35.55596,139.53745
横浜市役所内郵便局,35.44424,139.63780
横浜市沢郵便局,35.46299,139.56046
横浜師岡郵便局,35.52306,139.63911
横浜帷子郵便局,35.44665,139.59726
横浜常盤台郵便局,35.47142,139.58514
横浜戸部本町郵便局,35.45610,139.62051
横浜戸部郵便局,35.45093,139.62440
横浜新吉田郵便局,35.53892,139.62224
横浜新子安郵便局,35.48848,139.65473
横浜日之出町郵便局,35.44567,139.62814
横浜日吉七郵便局,35.54432,139.65159
横浜日向山郵便局,35.44306,139.48574
横浜旭郵便局,35.46801,139.53738
横浜星川郵便局,35.45794,139.59362
横浜本町郵便局,35.44839,139.63858
横浜本郷原郵便局,35.47907,139.47566
横浜東寺尾郵便局,35.51017,139.66398
横浜東山田郵便局,35.55462,139.60967
横浜東本郷郵便局,35.50627,139.57642
横浜柿の木台郵便局,35.55033,139.52531
横浜栄町通郵便局,35.51223,139.69011
横浜桜ヶ丘郵便局,35.45074,139.59176
横浜桜並木郵便局,35.53584,139.57840
横浜桜台郵便局,35.55183,139.51380
横浜樽町郵便局,35.52761,139.63313
横浜永田郵便局,35.43787,139.59717
横浜池辺郵便局,35.51940,139.57235
横浜沢渡郵便局,35.47240,139.61932
横浜洪福寺郵便局,35.45749,139.60718
横浜浅間町郵便局,35.46442,139.61151
横浜浦舟郵便局,35.43504,139.62732
横浜港郵便局,35.44689,139.64325
横浜潮見橋通郵便局,35.50154,139.68356
横浜瀬谷北郵便局,35.47221,139.48502
横浜瀬谷南郵便局,35.46381,139.48821
横浜片倉郵便局,35.48690,139.60446
横浜狩場郵便局,35.43966,139.58483
横浜生麦郵便局,35.49586,139.67013
横浜白山郵便局,35.50772,139.55322
横浜白根北郵便局,35.49454,139.54465
横浜白根郵便局,35.48765,139.54294
横浜矢向郵便局,35.53784,139.67881
横浜神大寺郵便局,35.48701,139.61593
横浜竹山郵便局,35.49654,139.56204
横浜第２合同庁舎内郵便局,35.45065,139.63762
横浜篠原郵便局,35.50409,139.61798
横浜美しが丘四郵便局,35.57925,139.55306
横浜美しが丘西郵便局,35.58749,139.53708
横浜羽沢郵便局,35.49159,139.58738
横浜若葉台郵便局,35.50623,139.49894
横浜荏田東郵便局,35.54801,139.56161
横浜菅田郵便局,35.49786,139.57401
横浜藤が丘郵便局,35.54037,139.52549
横浜藤棚郵便局,35.45265,139.61651
横浜西寺尾郵便局,35.49795,139.64659
横浜西神奈川郵便局,35.47929,139.63129
横浜西谷郵便局,35.47568,139.57038
横浜豊岡郵便局,35.51176,139.67473
横浜赤門郵便局,35.44258,139.62269
神奈川郵便局,35.47862,139.64162
横浜都岡郵便局,35.48684,139.52145
横浜金が谷郵便局,35.47456,139.51088
横浜長者町郵便局,35.43865,139.63637
横浜阿久和郵便局,35.45372,139.49742
横浜霞ヶ丘郵便局,35.44396,139.61654
横浜霧が丘郵便局,35.51389,139.50583
横浜青葉台二郵便局,35.54585,139.51250
横浜馬場郵便局,35.50704,139.65065
横浜駒岡郵便局,35.52573,139.65194
横浜高田郵便局,35.54851,139.62275
横浜鳥山北郵便局,35.50462,139.60467
横浜鳥山郵便局,35.49980,139.59836
横浜鴨志田郵便局,35.56275,139.50437
横浜鶴ヶ峰郵便局,35.47267,139.55041
横浜鶴屋町郵便局,35.46812,139.62243
橋本本町郵便局,35.60013,139.34231
橋本郵便局,35.59756,139.33595
武蔵小杉タワープレイス内郵便局,35.57780,139.65777
江田駅北口郵便局,35.56206,139.55019
津久井根小屋郵便局,35.57438,139.27277
津久井郵便局,35.58371,139.25857
海老名中新田郵便局,35.43830,139.38428
海老名大谷郵便局,35.43903,139.40053
海老名郵便局,35.44915,139.39490
淵野辺郵便局,35.57123,139.39746
淵野辺駅前郵便局,35.56668,139.39561
溝ノ口ノクティビル内郵便局,35.59905,139.61192
溝ノ口中央通郵便局,35.60008,139.61467
煤ヶ谷郵便局,35.47574,139.28372
生田駅前郵便局,35.61579,139.54262
田名郵便局,35.55002,139.33695
田奈駅前郵便局,35.53667,139.50518
番田駅前郵便局,35.54404,139.36368
登戸郵便局,35.61864,139.55982
相模原上鶴間郵便局,35.52376,139.44399
相模原下九沢郵便局,35.57505,139.34838
相模原光が丘郵便局,35.55280,139.38061
相模原北里郵便局,35.53730,139.39605
相模原千代田郵便局,35.56063,139.37447
相模原南台郵便局,35.52094,139.42402
相模原双葉郵便局,35.52450,139.41141
相模原古淵郵便局,35.55444,139.42072
相模原四郵便局,35.57877,139.37383
相模原大島郵便局,35.58608,139.31678
相模原大野台郵便局,35.55850,139.40240
相模原弥栄郵便局,35.56185,139.38758
相模原新磯野郵便局,35.50569,139.40548
相模原東林間郵便局,35.51994,139.43747
相模原松が枝郵便局,35.51625,139.42477
相模原横山郵便局,35.56805,139.36111
相模原清新郵便局,35.58074,139.35514
相模原相南郵便局,35.51142,139.43119
相模原相原郵便局,35.59866,139.32214
相模原相武台団地郵便局,35.50914,139.41022
相模原相武台郵便局,35.50004,139.40515
相模原矢部郵便局,35.57232,139.38505
相模原磯部郵便局,35.50595,139.38444
相模原若松郵便局,35.53750,139.42016
相模原谷口郵便局,35.53570,139.44665
相模原郵便局,35.57124,139.37500
相模原金属団地内郵便局,35.58741,139.33642
相模原駅前郵便局,35.58055,139.36902
相模原鵜野森郵便局,35.54694,139.43191
相模台郵便局,35.51728,139.41705
相模大塚駅前郵便局,35.47116,139.43933
相模大野五郵便局,35.53055,139.42722
相模大野郵便局,35.53066,139.43381
相模大野駅前郵便局,35.53220,139.43938
石川町駅前郵便局,35.43804,139.64381
神奈川中小企業センター内郵便局,35.44713,139.63362
神奈川宮前郵便局,35.47062,139.62884
神奈川白幡郵便局,35.48536,139.63751
神奈川菊名郵便局,35.50986,139.63177
綱島本通郵便局,35.53798,139.63059
綱島郵便局,35.54300,139.63138
綾瀬中郵便局,35.43542,139.43719
綾瀬寺尾郵便局,35.45523,139.41772
綾瀬郵便局,35.44710,139.41592
緑園都市駅前郵便局,35.43937,139.52360
緑郵便局,35.51270,139.54113
都筑郵便局,35.54561,139.57152
長津田郵便局,35.52995,139.49695
長津田駅北口郵便局,35.53292,139.49564
青葉台駅前郵便局,35.54228,139.51456
高峰郵便局,35.53403,139.31203
高津郵便局,35.59189,139.60540
鴨居駅前郵便局,35.51002,139.56801
鶴ヶ峯駅前郵便局,35.47510,139.54611
鶴見下末吉町郵便局,35.52085,139.67210
鶴見市場郵便局,35.51765,139.68742
鶴見駅前郵便局,35.50940,139.67766
鶴間駅前郵便局,35.48816,139.44817
麻溝郵便局,35.52794,139.37256
国立駅前郵便局,35.69668,139.44630
横浜瀬谷西郵便局,35.45579,139.47624
十日市場郵便局,35.52258,139.51560
渋谷中央街郵便局,35.65739,139.69906
横浜細谷戸郵便局,35.48034,139.48861
成城学園前郵便局,35.64094,139.59801
府中紅葉丘郵便局,35.67710,139.51509
,35.89011,140.07694
,35.88979,140.06567
川崎菅星ヶ丘郵便局,35.62439,139.53084
千葉曽鵜の森郵便局,35.57436,140.13971
,35.64624,139.71054
神代郵便局,35.65947,139.57506
,35.70197,139.41495
秋葉原UDX内郵便局,35.69980,139.77238
板橋西郵便局,35.78618,139.65866
幕張郵便局,35.65646,140.05446
,35.66459,139.63008
浦和大久保郵便局,35.86468,139.60516
目黒自由が丘郵便局,35.60801,139.66713
横浜駅西口郵便局,35.46543,139.61986
戸田本町郵便局,35.81190,139.68233
茎崎みなみ郵便局,35.97623,140.09710
新宿センタービル内郵便局,35.69140,139.69577
八王子北野郵便局,35.64448,139.35496
,35.59756,139.66666
新御茶ノ水駅前郵便局,35.69630,139.76461
新松戸郵便局,35.82728,139.91583
中川駅前郵便局,35.56289,139.57034
北本二ッ家郵便局,36.01852,139.54724
国立駅北口郵便局,35.70061,139.44688
柏の葉キャンパス郵便局,35.89406,139.95255
所沢日吉郵便局,35.78800,139.47125
守谷郵便局,35.94264,139.99950
,35.76730,139.34962
稲田堤郵便局,35.63270,139.53549
台東三郵便局,35.70426,139.77671
,35.72445,139.63804
江東豊洲郵便局,35.65734,139.79587
町田木曽郵便局,35.56354,139.42612
流山おおたかの森郵便局,35.86999,139.92436
みなとみらい四郵便局,35.46029,139.62715
谷田部郵便局,36.03271,140.07673
船橋二宮郵便局,35.70818,140.02559
調布くすのき郵便局,35.64778,139.56227
森の里簡易郵便局,35.98761,140.11097
高崎郵便局,36.00031,140.12450
日吉郵便局,35.55393,139.64520
中野五郵便局,35.70976,139.66666
海老名駅西口郵便局,35.45473,139.38814
常盤平郵便局,35.79899,139.95243
西神田郵便局,35.69952,139.75711
南大和郵便局,35.46887,139.46478
北坂戸団地内郵便局,35.97313,139.39511
船橋浜町郵便局,35.68936,139.98965
西新宿七郵便局,35.69569,139.69855
飯田橋駅東口郵便局,35.70311,139.74337
三鷹新川五郵便局,35.67634,139.57119
町田鶴川四郵便局,35.59678,139.46203
東京中央郵便局,35.68014,139.76465
,35.69536,139.75244
リバーシティ２１郵便局,35.66813,139.78580
浦和美園駅前郵便局,35.89586,139.72741
習志野郵便局,35.68675,140.01997
千葉検見川郵便局,35.65029,140.06815
向島四郵便局,35.71436,139.81206
白岡郵便局,36.01576,139.66951
滑川羽尾郵便局,36.04446,139.38392
雷門郵便局,35.70956,139.79715
都筑ふれあいの丘郵便局,35.53709,139.56062
神田北神保町郵便局,35.69612,139.75725
町田鶴川一郵便局,35.58914,139.47915
Daikoko port,35.45488,139.68536
練馬春日郵便局,35.75149,139.63775
練馬高松三郵便局,35.75119,139.62765
熊野前郵便局,35.74941,139.76937
川崎駅西口郵便局,35.53197,139.69597
,35.80848,139.71956
川口戸塚郵便局,35.87224,139.75034
練馬東大泉郵便局,35.74723,139.57936
東久留米団地内郵便局,35.77092,139.54355
,35.87894,139.81560
イオンモール座間内郵便局,35.50079,139.42469
ups pick up location,35.68645,139.76888
Tokyo central post office,35.67935,139.76411
鉄鋼ビル郵便局,35.68346,139.77046
桜並木郵便局,36.06326,140.14245
,35.78049,139.95826
,35.78041,139.96491
巣鴨駅前郵便局,35.73469,139.73756
,36.00727,140.15941
千葉おゆみ野郵便局,35.55488,140.16285
厚木妻田郵便局,35.45979,139.35833
大宮JPビル郵便局,35.90387,139.61980
川越脇田郵便局,35.90906,139.48558
浦和太田窪二郵便局,35.86163,139.66689
西新橋郵便局,35.66934,139.75330
本牛久郵便局,35.96449,140.13673
松戸河原塚郵便局,35.77806,139.93657
イオンタウン吉川美南内郵便局,35.86689,139.85776
豊島区役所前郵便局,35.72680,139.71603
郵便局,35.70528,139.73105
江東住吉郵便局,35.68876,139.81453
江東東雲郵便局,35.64518,139.79970
上野三郵便局,35.70719,139.77369
利根郵便局,35.85294,140.14732
牛久本町郵便局,35.97875,140.14251
市川南八幡郵便局,35.71964,139.92596
